"S/W catalog ID","S/W catalog name","S/W ver.","S/W category","S/W type","License ID","S/W distribution type","Serial No./Product ID","Host name","User ID","Ownership dept.","Use dept.","License name"
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","T1764650-07","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","T1764650-07","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","T1764650-10","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","T1764650-10","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","T1764650-10","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","T1764650-08","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","T1764650-08","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","T1764650-08","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","T1764650-09","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","T1764650-09","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","T1764650-09","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","TEKR-INA-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","TEKR-INA-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","TEKR-INA-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","TEKR-KAT-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2211.201","","Freeware","","Unconfirmed","","TEKR-KAT-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","TEKR-KAT-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","TEKR-SUN-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","TEKR-SUN-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","TEKR-SUN-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2207.801","","Freeware","","Unconfirmed","","TEKR-TKH-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2207.801","","Freeware","","Unconfirmed","","TEKR-TKH-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","TEKR-TKH-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","T1764650-13","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2311.2001","","Freeware","","Unconfirmed","","T1764650-13","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","T1764650-13","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","T1764650-12","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2311.2001","","Freeware","","Unconfirmed","","T1764650-12","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2311.2801","","Freeware","","Unconfirmed","","T1764650-12","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2311.2001","","Freeware","","Unconfirmed","","T1764650-11","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","T1764650-11","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","T1764650-11","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","TEKR-PTS-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","TEKR-PTS-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","TEKR-PTS-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","TEKR-YSK-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","T1764650-14","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","T1764650-14","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","T1764650-14","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","T1764650-15","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2311.2001","","Freeware","","Unconfirmed","","T1764650-15","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","T1764650-15","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","T1764650-18","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","T1764650-18","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","T1764650-18","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","T1764650-17","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","T1764650-17","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","T1764650-17","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","T1764650-16","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","T1764650-16","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","T1764650-16","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","TEKR-LSY-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","TEKR-LSY-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","TEKR-LSY-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2411.2701","","Freeware","","Unconfirmed","","TEKR-MSJ-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","TEKR-MSJ-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","TEKR-MSJ-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","TEKR-KHR-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","TEKR-KHR-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","TEKR-KHR-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","TEKR-LZS-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","TEKR-LZS-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","TEKR-LZS-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","TEKR-LJY-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","TEKR-LJY-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","TEKR-LJY-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","TEKR-KMD-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","TEKR-KMD-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","TEKR-KMD-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","TEKR-BEK-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","TEKR-BEK-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","TEKR-BEK-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2506.901","","Freeware","","Unconfirmed","","TEKR-MYK-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2009.1501","","Freeware","","Unconfirmed","","TEKR-MYK-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002369","LG Bridge","1.0.2312.1901","","Freeware","","Unconfirmed","","TEKR-MYK-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002378","Cadence OrCAD PCB Designer Lite 17.2","17.20.016","","Unmanaged","","Unconfirmed","","TEKR-KSG-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10002379","MiPlatform_InstallEngine330U","3.30.650","","Prohibited","","Unconfirmed","","TEKR-MYK-18B1","","TDSC/TEKR","TDSC/TEKR",""
"10002379","MiPlatform_InstallEngine330U","3.30.650","","Prohibited","","Unconfirmed","","TEKR-HYE-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002379","MiPlatform_InstallEngine330U","3.30.650","","Prohibited","","Unconfirmed","","TEKR-NJM-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002379","MiPlatform_InstallEngine330U","3.30.650","","Prohibited","","Unconfirmed","","TEKR-HSJ-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10002380","MiPlatform_Updater331","3.31.280","","Prohibited","","Unconfirmed","","TEKR-HYE-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002381","MiPlatform_InstallBase330","3.30.10","","Prohibited","","Unconfirmed","","TEKR-HYE-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002381","MiPlatform_InstallBase330","3.30.10","","Prohibited","","Unconfirmed","","TEKR-NJM-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002381","MiPlatform_InstallBase330","3.30.10","","Prohibited","","Unconfirmed","","TEKR-HSJ-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10002382","WiseGrid ActiveX","","","Unconfirmed","","Unconfirmed","","TEKR-HYE-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002382","WiseGrid ActiveX","","","Unconfirmed","","Unconfirmed","","TEKR-SUK-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002383","알PDF 2.3","2.3","","Managed","","Unconfirmed","","TEKR-KSH-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002383","알PDF 2.3","2.3","","Managed","","Unconfirmed","","TEKR-MJW-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002383","알PDF 2.3","2.3","","Managed","","Unconfirmed","","TEKR-KBH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10002384","OZWebLauncher","80.21.0113.101","","Unconfirmed","","Unconfirmed","","T1764650-01","","TDSC/TEKR","TDSC/TEKR",""
"10002384","OZWebLauncher","80.21.0113.101","","Unconfirmed","","Unconfirmed","","TEKR-KSH-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002384","OZWebLauncher","80.20.0721.100","","Unconfirmed","","Unconfirmed","","TEKR-HSJ-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10002384","OZWebLauncher","80.23.0713.100","","Unconfirmed","","Unconfirmed","","TEKR-SUN-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10002385","XPLATFORM 9.2 Engine","9.2.0.280","","Unconfirmed","","Unconfirmed","","TEKR-KSH-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","2.2.62","","Freeware","","Unconfirmed","","TEKR-LSY-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","1.0.18","","Freeware","","Unconfirmed","","TEKR-LSY-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","1.0.18","","Freeware","","Unconfirmed","","TEKR-MSJ-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","2.0.0.21","","Freeware","","Unconfirmed","","TEKR-SUK-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","2.0.27","","Freeware","","Unconfirmed","","TEKR-SUK-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","3.0.110.0","","Freeware","","Unconfirmed","","TEKR-SUK-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","8.1.32","","Freeware","","Unconfirmed","","TEKR-SUK-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","8.1.44","","Freeware","","Unconfirmed","","TEKR-KSR-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","1.1.14","","Freeware","","Unconfirmed","","TEKR-KSR-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","3.0.110.0","","Freeware","","Unconfirmed","","TEKR-KSR-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","1.1.14","","Freeware","","Unconfirmed","","TEKR-BHR-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","1.7.58.0","","Freeware","","Unconfirmed","","TEKR-BHR-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","3.0.110.0","","Freeware","","Unconfirmed","","TEKR-BHR-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","8.1.44","","Freeware","","Unconfirmed","","TEKR-BHR-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","8.1.44","","Freeware","","Unconfirmed","","TEKR-SAS-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","3.0.110.0","","Freeware","","Unconfirmed","","TEKR-SAS-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","1.1.14","","Freeware","","Unconfirmed","","TEKR-SAS-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","1.1.14","","Freeware","","Unconfirmed","","TEKR-SOO-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","3.1.10","","Freeware","","Unconfirmed","","TEKR-SOO-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","3.0.110.0","","Freeware","","Unconfirmed","","TEKR-SOO-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","8.1.44","","Freeware","","Unconfirmed","","TEKR-SOO-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","1.7.61.0","","Freeware","","Unconfirmed","","TEKR-MJW-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","3.0.110.0","","Freeware","","Unconfirmed","","TEKR-MHC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","8.1.45","","Freeware","","Unconfirmed","","TEKR-MHC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","1.3.4","","Freeware","","Unconfirmed","","TEKR-MHC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","2.0.0.21","","Freeware","","Unconfirmed","","TEKR-BEK-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","2.0.27","","Freeware","","Unconfirmed","","TEKR-BEK-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","8.1.32","","Freeware","","Unconfirmed","","TEKR-BEK-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","3.0.110.0","","Freeware","","Unconfirmed","","TEKR-LHH-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","8.1.52","","Freeware","","Unconfirmed","","TEKR-LHH-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","3.0.110.0","","Freeware","","Unconfirmed","","TEKR-KSB-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","2.0.0.21","","Freeware","","Unconfirmed","","TEKR-KSB-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","8.1.32","","Freeware","","Unconfirmed","","TEKR-KSB-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","2.0.27","","Freeware","","Unconfirmed","","TEKR-KSB-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","1.01 (2021-08-30)","","Freeware","","Unconfirmed","","T1764650-16","","TDSC/TEKR","TDSC/TEKR",""
"10002389","Samsung Easy Printer Manager","4.0.70.0","","Freeware","","Unconfirmed","","TEKR-LJW-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002393","MarkAny Inc. e-PageSafer V2.5 NoAX ( Report )_2.5.1.44","v2.5","","Prohibited","","Unconfirmed","","TEKR-LKR-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002405","한컴오피스 뷰어","9.6.1","","Unconfirmed","","Unconfirmed","","TEKR-MSJ-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10002405","한컴오피스 뷰어","9.6.1","","Unconfirmed","","Unconfirmed","","T1764650-05","","TDSC/TEKR","TDSC/TEKR",""
"10002405","한컴오피스 뷰어","9.6.1","","Unconfirmed","","Unconfirmed","","TEKR-NJM-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002405","한컴오피스 뷰어","9.6.1","","Unconfirmed","","Unconfirmed","","TEKR-MJW-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002405","한컴오피스 뷰어","9.6.1","","Unconfirmed","","Unconfirmed","","TEKR-KBH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10002405","한컴오피스 뷰어","9.6.1","","Unconfirmed","","Unconfirmed","","TEKR-KJH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10002405","한컴오피스 뷰어","9.6.1","","Unconfirmed","","Unconfirmed","","TEKR-OJM-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10002405","한컴오피스 뷰어","9.6.1","","Unconfirmed","","Unconfirmed","","TEKR-SJW-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10002407","Lotus Notes 6.5.4 ko","6.54.586","","Managed","","Unconfirmed","","TEKR-CMS-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10002410","ezPDF Builder Supreme","1.0","","Unconfirmed","","Unconfirmed","","TEKR-HJN-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002410","ezPDF Builder Supreme","1.0","","Unconfirmed","","Unconfirmed","","TEKR-CPS-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002411","ezPDF Desk","4.0","","Unconfirmed","","Unconfirmed","","TEKR-HJN-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002411","ezPDF Desk","4.0","","Unconfirmed","","Unconfirmed","","TEKR-CPS-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002480","Microsoft SQL Server 2008 R2 Native Client","10.53.6000.34","","Unconfirmed","","Unconfirmed","","TEKR-CMS-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10002483","Microsoft SQL Server 2008 R2 Command Line Utilities","10.53.6000.34","","Unconfirmed","","Unconfirmed","","TEKR-CMS-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10002487","Secure KeyStroke WS v1.0","1.0.0.32","","Unconfirmed","","Unconfirmed","","TEKR-KJI-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10002495","Npcap","1.71","","Freeware","","Unconfirmed","","TEKR-CMS-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10002495","Npcap","1.79","","Freeware","","Unconfirmed","","TEKR-CMS-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10002518","Adobe Creative Cloud","6.1.0.587","","Managed","","Unconfirmed","","T1764650-01","","TDSC/TEKR","TDSC/TEKR",""
"10002518","Adobe Creative Cloud","6.6.0.611","","Managed","","Unconfirmed","","T1764650-05","","TDSC/TEKR","TDSC/TEKR",""
"10002518","Adobe Creative Cloud","6.6.0.611","","Managed","","Unconfirmed","","TEKR-HSJ-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10002518","Adobe Creative Cloud","6.8.0.821","","Managed","","Unconfirmed","","TEKR-INA-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10002518","Adobe Creative Cloud","6.8.1.865","","Managed","","Unconfirmed","","T1764650-14","","TDSC/TEKR","TDSC/TEKR",""
"10002527","Microsoft PowerBI Desktop (x64)","2.124.1554.0","","Freeware","","Unconfirmed","","TEKR-CMS-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10002527","Microsoft PowerBI Desktop (x64)","2.124.1052.0","","Freeware","","Unconfirmed","","TEKR-CMS-18B1","","TDSC/TEKR","TDSC/TEKR",""
"10002529","nPDF 삭제하기","","","Unconfirmed","","Unconfirmed","","TEKR-HJN-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002529","nPDF 삭제하기","","","Unconfirmed","","Unconfirmed","","TEKR-SUK-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002529","nPDF 삭제하기","","","Unconfirmed","","Unconfirmed","","TEKR-CMS-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10002529","nPDF 삭제하기","","","Unconfirmed","","Unconfirmed","","TEKR-KSR-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002529","nPDF 삭제하기","","","Unconfirmed","","Unconfirmed","","TEKR-SJW-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10002529","nPDF 삭제하기","","","Unconfirmed","","Unconfirmed","","TEKR-SUN-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10002529","nPDF 삭제하기","","","Unconfirmed","","Unconfirmed","","TEKR-BEK-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002529","nPDF 삭제하기","","","Unconfirmed","","Unconfirmed","","TEKR-KSB-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10002529","nPDF 삭제하기","","","Unconfirmed","","Unconfirmed","","TEKR-LSY-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002529","nPDF 삭제하기","","","Unconfirmed","","Unconfirmed","","TEKR-BEK-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10002555","Azure Data Studio","1.32.0","","Unmanaged","","Unconfirmed","","TEKR-CMS-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10002555","Azure Data Studio","1.47.1","","Unmanaged","","Unconfirmed","","TEKR-CMS-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10002557","SharePoint Client Components","15.0.4711.1001","","Unconfirmed","","Unconfirmed","","TEKR-LSY-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10002557","SharePoint Client Components","15.0.4711.1001","","Unconfirmed","","Unconfirmed","","TEKR-MSJ-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10002611","WIZVERA Process Manager 1,0,5,4","1,0,5,4","","Prohibited","","Unconfirmed","","T1764650-01","","TDSC/TEKR","TDSC/TEKR",""
"10002611","WIZVERA Process Manager 1,0,5,4","1,0,5,4","","Prohibited","","Unconfirmed","","TEKR-SAS-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002611","WIZVERA Process Manager 1,0,5,4","1,0,5,4","","Prohibited","","Unconfirmed","","TEKR-CJC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10002611","WIZVERA Process Manager 1,0,5,4","1,0,5,4","","Prohibited","","Unconfirmed","","T1764650-07","","TDSC/TEKR","TDSC/TEKR",""
"10002611","WIZVERA Process Manager 1,0,5,4","1,0,5,4","","Prohibited","","Unconfirmed","","T1764650-09","","TDSC/TEKR","TDSC/TEKR",""
"10002612","INISAFE SmartManagerEX 1.0.0.277","1.0.0.277","","Freeware","","Unconfirmed","","TEKR-KJI-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10002612","INISAFE SmartManagerEX 1.0.0.277","1.0.0.277","","Freeware","","Unconfirmed","","TEKR-HSJ-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10002620","Rexpert30 Print Service 1,0,0,29 - 01","1,0,0,29 - 01","","Freeware","","Unconfirmed","","TEKR-NJM-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002621","MarkAny Inc. e-PageSafer v2.5 NTS NOAX Rex","v2.5","","Prohibited","","Unconfirmed","","T1764650-01","","TDSC/TEKR","TDSC/TEKR",""
"10002668","민원24 민원발급프로그램 5.0","5.0.0.3","","Unclear","","Unconfirmed","","TEKR-JAN-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10002680","곰플레이어","2.3.105.5375","","Unconfirmed","","Unconfirmed","","TEKR-NJM-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002682","BMU Monitor Tool V4.1.0.0","4.1.0","","Freeware","","Unconfirmed","","TEKR-LKR-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10002710","Stardock Fences 3","3.1.6.1","","Others","","Unconfirmed","","TEKR-MSJ-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10002718","ML Report Enterprise","2.20.9612.6803","","Unconfirmed","","Unconfirmed","","TEKR-PYG-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10002722","MAWS_KFTC - 증명서 발급 시스템","v2.5","","Unconfirmed","","Unconfirmed","","TEKR-HSJ-23A1","","TDSC/TEKR","TDSC/TEKR",""
